"","STRING","MEANING","AGE","bin"
"5669","leather","animal hide",8.44825757575758,"(8,9]"
"5670","lecture","speech",9.46383420454545,"(9,10]"
"5671","lecturer","speaker",9.2826825,"(9,10]"
"5672","led","guided",8.00811458333333,"(8,9]"
"5673","ledge","narrow shelf",9.08885989583333,"(9,10]"
"5674","left-hand","on the left",9,"(8,9]"
"5675","legal","lawful",9.04960303030303,"(9,10]"
"5676","legally","according to law",9,"(8,9]"
"5677","lend","to loan",8.364665625,"(8,9]"
"5678","lender","loans money",9.25,"(9,10]"
"5679","length","how long",7.83370625,"(7,8]"
"5680","lengthen","make longer",8.49191,"(8,9]"
"5681","lengthy","rather long",9.055,"(9,10]"
"5682","lesson","school work",7.79808484848485,"(7,8]"
"5683","let","allow",7.25125833333333,"(7,8]"
"5684","letalone","don't bother",9,"(8,9]"
"5685","letbe","let alone",9,"(8,9]"
"5686","letgo","turn loose",9,"(8,9]"
"5687","letup","stopped",9,"(8,9]"
"5688","lettercarrier","mailman",9,"(8,9]"
"5689","lever","bar for lifting",8.72960303030303,"(8,9]"
"5690","liberty","freedom",9.3043,"(9,10]"
"5691","license","a permit",9.49958787878788,"(9,10]"
"5692","lickety-split","very quickly",9,"(8,9]"
"5693","licking","a whipping",6.81797580645161,"(6,7]"
"5694","lid","a cover",7.283234375,"(7,8]"
"5695","lie","rest flat",6.8422853125,"(6,7]"
"5696","liedetector","tells when you're lying",9,"(8,9]"
"5697","lifebelt","prevents drowning",9,"(8,9]"
"5698","lifepreserver","stops drowning",9,"(8,9]"
"5699","lifesaver","round candy, t.m.",9,"(8,9]"
"5700","lifelong","lasting for life",8.9,"(8,9]"
"5701","lifetime","length of life",9,"(8,9]"
"5702","lift-off","launching of space shot",9,"(8,9]"
"5703","lighten","to make less heavy",8.475,"(8,9]"
"5704","lighter","makes a flame",9,"(8,9]"
"5705","lighting","many lights",8.24,"(8,9]"
"5706","lightning","a flash from clouds",7.355975,"(7,8]"
"5707","lightweight","not heavy",8.475,"(8,9]"
"5708","likethis","makes this sound",9,"(8,9]"
"5709","liking","a taste for",6.61349701612903,"(6,7]"
"5710","lilyofthevalley","flower",9,"(8,9]"
"5711","lilypad","leaf of a water plant",9,"(8,9]"
"5712","lime","green fruit",7.79912204301075,"(7,8]"
"5713","liner","oceangoing ship",8.21,"(8,9]"
"5714","lines","what actor says",7.12016935483871,"(7,8]"
"5715","lining","cloth on inside",9.01420606060606,"(9,10]"
"5716","links","parts of chain",8.9196464516129,"(8,9]"
"5717","lint","fuzz",8.46321484375,"(8,9]"
"5718","liquid","like water",7.60778553030303,"(7,8]"
"5719","lit","burning",6.83535052083333,"(6,7]"
"5720","literature","the art of fine writing",9.41115,"(9,10]"
"5721","litter","to scatter carelessly",7.99662929292929,"(7,8]"
"5722","litterbox","a box for waste",9,"(8,9]"
"5723","littlebylittle","gradually",9,"(8,9]"
"5724","liveitup","to lead an exciting life",9,"(8,9]"
"5725","livewire","a wire with flowing electricity",9,"(8,9]"
"5726","liver","a body organ",8.55742070707071,"(8,9]"
"5727","liverystable","place for renting horses",9,"(8,9]"
"5728","livestock","farm animals",8.445,"(8,9]"
"5729","loaded","ready to shoot",8.36758333333333,"(8,9]"
"5730","loafer","lazy person",10.47,"(10,11]"
"5731","loan","something borrowed",9.037842109375,"(9,10]"
"5732","lobby","waiting room",8.47484141414141,"(8,9]"
"5733","location","place",8.8251825,"(8,9]"
"5734","locked","wheels can't turn",7.51650208333333,"(7,8]"
"5735","locker","small closet",8.38739393939394,"(8,9]"
"5736","locket","jewelry",8.37944545454545,"(8,9]"
"5737","locomotive","a train engine",7.775,"(7,8]"
"5738","lodge","kind of club",8.88258010752688,"(8,9]"
"5739","lodging","place to stay",8.88258010752688,"(8,9]"
"5740","loganberry","a fruit",9,"(8,9]"
"5741","loneliest","least often visited",7.80398,"(7,8]"
"5742","longhorn","breed of cattle",9.685,"(9,10]"
"5743","long-winded","talks too much",9,"(8,9]"
"5744","lookinto","to investigate",9,"(8,9]"
"5745","lookout!","be careful!",9,"(8,9]"
"5746","lookover","examine",9,"(8,9]"
"5747","lookingglass","mirror",9,"(8,9]"
"5748","lookout","a guard",7.95582424242424,"(7,8]"
"5749","looks","appearance",6.604327421875,"(6,7]"
"5750","loot","money",9.3579875,"(9,10]"
"5751","lose","fail to win",7.187963046875,"(7,8]"
"5752","losings","amount lost",9,"(8,9]"
"5753","loss","the amount missing",7.3196578125,"(7,8]"
"5754","loudspeaker","part of radio",9.5,"(9,10]"
"5755","lovable","can be loved",8.34,"(8,9]"
"5756","loveliness","pretty",8.395,"(8,9]"
"5757","lowland","low, flat land",9.894075,"(9,10]"
"5758","loyalty","being faithful",9.145325,"(9,10]"
"5759","lukewarm","slightly warm",9.03,"(9,10]"
"5760","lumberjack","woodsman",9.1967925,"(9,10]"
"5761","lumberyard","wood for sale",8.735,"(8,9]"
"5762","lump","chunk",7.60122864583333,"(7,8]"
"5763","luncheon","noon meal",9.37,"(9,10]"
"5764","lying","stretched out flat",6.8422853125,"(6,7]"
"5765","machinery","mechanical parts",9.104525,"(9,10]"
"5766","machinist","skilled worker",9.72,"(9,10]"
"5767","madame","lady's polite title",8.84187878787879,"(8,9]"
"5768","madeof","made from",9,"(8,9]"
"5769","made-up","not true",9,"(8,9]"
"5770","madman","crazy person",8.767325,"(8,9]"
"5771","magazine","has printed articles",7.742425,"(7,8]"
"5772","magical","mysterious",7.712975,"(7,8]"
"5773","magician","does tricks",7.185,"(7,8]"
"5774","magnetize","make attract",10.325,"(10,11]"
"5775","magnifyingglass","makes things look bigger",9,"(8,9]"
"5776","maid","servant",7.91274697916667,"(7,8]"
"5777","maiden","girl",9.26344292929293,"(9,10]"
"5778","main","large water pipe",7.96798171875,"(7,8]"
"5779","mainly","mostly",9,"(8,9]"
"5780","majesty","royal title",8.315,"(8,9]"
"5781","makeanoise","to be noisy",9,"(8,9]"
"5782","makefor","go toward",9,"(8,9]"
"5783","makeout","get along",9,"(8,9]"
"5784","makeupfor","pay back",9,"(8,9]"
"5785","makeway","to clear the space",9,"(8,9]"
"5786","makes","adds up to",6.87971208333333,"(6,7]"
"5787","male","man or boy",7.6595671875,"(7,8]"
"5788","malted","an ice-cream drink",9.445,"(9,10]"
"5789","mamma","mother",5.445,"(5,6]"
"5790","manager","runs business",9.0203,"(9,10]"
"5791","manhood","being a man",10.975,"(10,11]"
"5792","man-made","built by people",9,"(8,9]"
"5793","manner","way of doing",8.2402903030303,"(8,9]"
"5794","mannerly","polite",8.675,"(8,9]"
"5795","mansion","large building",8.36187272727273,"(8,9]"
"5796","manufacturer","makes things",9.780125,"(9,10]"
"5797","maple","a kind of tree",7.81739393939394,"(7,8]"
"5798","margarine","butter substitute",8.75,"(8,9]"
"5799","maroon","dark red",8.7941095959596,"(8,9]"
"5800","marry","to wed",7.47428585858586,"(7,8]"
"5801","marshmallow","fluffy candy",6.4,"(6,7]"
"5802","marshy","swampy",8.78,"(8,9]"
"5803","masher","use for pounding",10.31,"(10,11]"
"5804","masquerade","disguise party",10.415,"(10,11]"
"5805","masterpiece","great work",9.28,"(9,10]"
"5806","mathematician","works with numbers",9.085,"(9,10]"
"5807","mathematics","higher arithmetic",8.2615075,"(8,9]"
"5808","matinee","afternoon show",9.28,"(9,10]"
"5809","matter","be important",8.34005659090909,"(8,9]"
"5810","mayor","head of city",8.74523838383838,"(8,9]"
"5811","may've","may have",9,"(8,9]"
"5812","meadowlark","a bird",9,"(8,9]"
"5813","meanie","mean person",6.895,"(6,7]"
"5814","meant","intended",7.118839375,"(7,8]"
"5815","meantfor","intended for",9,"(8,9]"
"5816","meantime","time between",8.585,"(8,9]"
"5817","measles","disease",8.656075,"(8,9]"
"5818","measurement","size",7.86648,"(7,8]"
"5819","meatloaf","meat baked like bread",9,"(8,9]"
"5820","meatless","without meat",10.075,"(10,11]"
"5821","mechanic","works with machines",8.605425,"(8,9]"
"5822","mechanical","run by machine",8.925,"(8,9]"
"5823","medical","dealing with medicine",8.84,"(8,9]"
"5824","medium","in the middle",8.092925,"(8,9]"
"5825","melody","tune",7.79,"(7,8]"
"5826","menfolk","men, as a group",9.615,"(9,10]"
"5827","mentality","power of the mind",9.66,"(9,10]"
"5828","mention","talk about",8.6859,"(8,9]"
"5829","merchant","buys and sells",9.19351111111111,"(9,10]"
"5830","merriest","most jolly",7.36532777777778,"(7,8]"
"5831","merrymaking","having fun",8.705,"(8,9]"
"5832","met","were introduced",7.31170349462366,"(7,8]"
"5833","metal","iron, gold, etc.",7.57345050505051,"(7,8]"
"5834","meteorite","a stone from space",8.92,"(8,9]"
"5835","mew","to make a cat sound",9.55189112903226,"(9,10]"
"5836","midday","noon",8.185,"(8,9]"
"5837","midstream","middle of stream",9,"(8,9]"
"5838","might","power",7.20411,"(7,8]"
"5839","mightn't","might not",9,"(8,9]"
"5840","might've","might have",9,"(8,9]"
"5841","mike","microphone",8.51365625,"(8,9]"
"5842","mileage","miles covered",9.71610808080808,"(9,10]"
"5843","military","armed forces",8.6743,"(8,9]"
"5844","miller","makes flour",9,"(8,9]"
"5845","million","1000000",8.199275,"(8,9]"
"5846","mince","chopped fruit",9.97764453125,"(9,10]"
"5847","miner","digs coal",8.119355,"(8,9]"
"5848","ministry","duties of preacher",9.305,"(9,10]"
"5849","misbehavior","bad actions",7.84,"(7,8]"
"5850","miscount","count wrong",9,"(8,9]"
"5851","misdirect","to give wrong directions",9.5,"(9,10]"
"5852","misfortune","bad luck",9.765,"(9,10]"
"5853","misjudge","get wrong idea about",9.21,"(9,10]"
"5854","mispronounce","say wrong",9.235,"(9,10]"
"5855","misread","read wrong",9.555,"(9,10]"
"5856","missawfully","to miss very much",9,"(8,9]"
"5857","missile","space rocket",8.78491868686869,"(8,9]"
"5858","misspell","spell wrongly",8.625,"(8,9]"
"5859","mist","fine spray",8.1539,"(8,9]"
"5860","mistier","more misty",9,"(8,9]"
"5861","misunderstand","get the wrong meaning",8.76,"(8,9]"
"5862","mixed","of different kinds",7.544374375,"(7,8]"
"5863","mix-up","confusion",9,"(8,9]"
"5864","moccasin","soft leather shoe",10.11,"(10,11]"
"5865","mockingbird","imitates other birds",9.03,"(9,10]"
"5866","modernistic","new style",11.445,"(11,12]"
"5867","modernize","bring up to date",10.085,"(10,11]"
"5868","moist","wet",8.78843817204301,"(8,9]"
"5869","moisten","to make wet",9.14,"(9,10]"
"5870","molasses","dark, thick syrup",9.70285,"(9,10]"
"5871","mole","animal",8.10822265625,"(8,9]"
"5872","monstrous","huge",9.835,"(9,10]"
"5873","monthly","every month",8.475,"(8,9]"
"5874","monument","statue or pillar",8.8124,"(8,9]"
"5875","moonbeam","light from moon",8.62,"(8,9]"
"5876","mopped","wiped",7.2728559375,"(7,8]"
"5877","morn","before noon",9.5648671875,"(9,10]"
"5878","mosquito","a blood-sucking insect",7.55,"(7,8]"
"5879","moss","a plant growth",8.1225546875,"(8,9]"
"5880","mostly","almost all",9,"(8,9]"
"5881","mother-in-law","husband or wife's mother",9,"(8,9]"
"5882","motherless","without a mother",8.195,"(8,9]"
"5883","motherly","like a mother",8.775,"(8,9]"
"5884","mound","heap of earth",8.47352760416667,"(8,9]"
"5885","mount","a frame or support",8.69795833333333,"(8,9]"
"5886","mountaineer","mountain dweller",9,"(8,9]"
"5887","mounted","on horseback",8.69795833333333,"(8,9]"
"5888","moustache","lip whiskers",7.3790303030303,"(7,8]"
"5889","moveoff","move away",9,"(8,9]"
"5890","mover","carries furniture",8.705,"(8,9]"
"5891","mow","cut grass",8.03683203125,"(8,9]"
"5892","muffler","part of car",9.25,"(9,10]"
"5893","mug","a drinking cup",8.30932041666667,"(8,9]"
"5894","mulberry","tree",8.94,"(8,9]"
"5895","mumble","speak low",8.32330353535353,"(8,9]"
"5896","mummy","ancient Egyptial body",6.85446868686869,"(6,7]"
"5897","munch","chew",8.10461328125,"(8,9]"
"5898","murderous","brutal, killing",9.445,"(9,10]"
"5899","murmur","speak softly",9.75904191919192,"(9,10]"
"5900","muscle","part of body",8.38106515151515,"(8,9]"
"5901","muscular","dealing with muscles",8.895,"(8,9]"
"5902","must","have to (do)",7.01711572916667,"(7,8]"
"5903","mustache","hair on upper lip",7.3790303030303,"(7,8]"
"5904","must've","must have",9,"(8,9]"
"5905","mutt","a dog",8.04344758064516,"(8,9]"
"5906","mutter","speak low",9.25,"(9,10]"
"5907","naked","without clothes",7.17880606060606,"(7,8]"
"5908","narcotic","drug",11.055,"(11,12]"
"5909","nasty","not clean",7.13792117424242,"(7,8]"
"5910","natural","formed by nature",8.61737,"(8,9]"
"5911","naughtiness","becoming  bad",8.95,"(8,9]"
"5912","naval","about ships",9.36412121212121,"(9,10]"
"5913","navel","the belly-button",9.31889696969697,"(9,10]"
"5914","nearby","close",9,"(8,9]"
"5915","necessity","great need of help",9.398975,"(9,10]"
"5916","neckerchief","a scarf",9.325,"(9,10]"
"5917","necktie","a cloth band worn around neck",7.815,"(7,8]"
"5918","neckwear","collars, ties, etc.",10.29,"(10,11]"
"5919","needbe","necessary",9,"(8,9]"
"5920","needles","pine leaves",7.4,"(7,8]"
"5921","needlework","sewing",9.44,"(9,10]"
"5922","needn't","don't have to",9,"(8,9]"
"5923","nerve","carries feeling of pain",9.11251302083333,"(9,10]"
"5924","nervousness","being uneasy",8.584265,"(8,9]"
"5925","network","system of lines",9.8713797979798,"(9,10]"
"5926","newlyweds","persons just married",8.815,"(8,9]"
"5927","newsboy","sells papers",8.265,"(8,9]"
"5928","nickoftime","at exactly the right time",9,"(8,9]"
"5929","nightclub","cafe with floor show",9,"(8,9]"
"5930","nightcrawler","large worm",9,"(8,9]"
"5931","nightshift","night workers",9,"(8,9]"
"5932","nightdress","a nightgown",9.06,"(9,10]"
"5933","nightgown","sleeping clothes",7.39,"(7,8]"
"5934","nightingale","bird",8.665,"(8,9]"
"5935","nightshirt","sleeping clothes",7.55,"(7,8]"
"5936","ninepins","a bowling game",11.165,"(11,12]"
"5937","nip","to cut off",8.112559375,"(8,9]"
"5938","noel","Christmas",9,"(8,9]"
"5939","noiseless","without sound",9.39,"(9,10]"
"5940","noneotherthan","nobody else but",9,"(8,9]"
"5941","nonliving","not alive",9,"(8,9]"
"5942","nonsense","foolishness",7.9271,"(7,8]"
"5943","nonstop","without a stop",9,"(8,9]"
"5944","nope","no",9,"(8,9]"
"5945","normally","in the usual way",8.376005,"(8,9]"
"5946","north","toward the upper pole",7.8494275,"(7,8]"
"5947","nosecone","front piece of a rocket",9,"(8,9]"
"5948","nosedive","drop suddenly",9,"(8,9]"
"5949","nostril","opening in nose",7.99287575757576,"(7,8]"
"5950","nosy","minds others' business",7.235,"(7,8]"
"5951","noteven($10)","less than ($ 10)",9,"(8,9]"
"5952","notquite","almost",9,"(8,9]"
"5953","notsobad","rather good",9,"(8,9]"
"5954","notthis","that",9,"(8,9]"
"5955","noticeable","can be seen easily",8.53,"(8,9]"
"5956","noun","name of a thing",8.23369375,"(8,9]"
"5957","nowandthen","now and again",9,"(8,9]"
"5958","nowhere","in no place",7.67593371212121,"(7,8]"
"5959","nozzle","tip of water hose",8.873975,"(8,9]"
"5960","nugget","lump of gold",8.27059898989899,"(8,9]"
"5961","numskull","a dunce",8.415,"(8,9]"
"5962","nuttier","crazier",8.225,"(8,9]"
"5963","nylons","stockings",9.50655202020202,"(9,10]"
"5964","oarlock","place for oars",9,"(8,9]"
"5965","oath","a solemn promise",9.25304677419355,"(9,10]"
"5966","obedience","pay attention to",8.36786,"(8,9]"
"5967","obedient","doing as you're told",8.765,"(8,9]"
"5968","objection","being against",9.37,"(9,10]"
"5969","objectionable","disagreeable",10.105,"(10,11]"
"5970","o'clock","by the clock",9,"(8,9]"
"5971","odor","a smell",8.15623939393939,"(8,9]"
"5972","of(six)","time before (six)",9,"(8,9]"
"5973","officer","army leader",8.2112775,"(8,9]"
"5974","oh!","cry of surprise",9,"(8,9]"
"5975","oily","greasy, slippery",8.185,"(8,9]"
"5976","okey-doke","all right",9,"(8,9]"
"5977","old-age","last years of life",9,"(8,9]"
"5978","olden","old",9.295,"(9,10]"
"5979","old-fashioned","has old ideas",9,"(8,9]"
"5980","olive","small green fruit",8.14338686868687,"(8,9]"
"5981","olympicgames","world athletic contests",9,"(8,9]"
"5982","onaccountof","because of",9,"(8,9]"
"5983","onallfours","on hands and knees",9,"(8,9]"
"5984","ontheball","works hard and well",9,"(8,9]"
"5985","ontheearth","touching the ground",9,"(8,9]"
"5986","oncoming","approaching",9.695,"(9,10]"
"5987","one-eight","1 / 8",9,"(8,9]"
"5988","only","single",7.08317962121212,"(7,8]"
"5989","onto","on",9,"(8,9]"
"5990","open-hearted","generous",9,"(8,9]"
"5991","operate","to perform surgery",8.4823975,"(8,9]"
"5992","operation","work of a surgeon",8.42,"(8,9]"
"5993","or","word used to show choice",6.58444015625,"(6,7]"
"5994","orangeade","fruit drink",9,"(8,9]"
"5995","ore","metal-bearing material",9.997921875,"(9,10]"
"5996","organist","plays organ",8.34,"(8,9]"
"5997","oriole","a bird",9.5,"(9,10]"
"5998","orion","chemical fabric, t.m.",9,"(8,9]"
"5999","ornament","decoration",7.558675,"(7,8]"
"6000","orphan","has no parents",8.31008484848485,"(8,9]"
"6001","oscar","an award",9,"(8,9]"
"6002","others","more persons",7.37561041666667,"(7,8]"
"6003","otter","animal",7.779175,"(7,8]"
"6004","ouch","cry when hurt",6.024828125,"(6,7]"
"6005","ought","should",9.00176602150538,"(9,10]"
"6006","our","belonging to us",6.805660625,"(6,7]"
"6007","ourselves","yourself and myself",7.49624,"(7,8]"
"6008","outboard","kind of motor",10.04,"(10,11]"
"6009","outcry","a loud cry",9.555,"(9,10]"
"6010","outdated","old-fashioned",9.445,"(9,10]"
"6011","outdo","to do more than",9.53,"(9,10]"
"6012","outfit","a complete costume",8.02712171717172,"(8,9]"
"6013","outgoing","departing",8.555,"(8,9]"
"6014","outlet","a way out",8.55396363636364,"(8,9]"
"6015","outline","plan for writing a composition",8.87,"(8,9]"
"6016","outlive","live longer than",8.715,"(8,9]"
"6017","out-of-door","outdoor",9,"(8,9]"
"6018","outrun","run faster than",8.71,"(8,9]"
"6019","outsize","larger than usual",10.97,"(10,11]"
"6020","outspread","stretched out",9,"(8,9]"
"6021","outward","away from center",9,"(8,9]"
"6022","outwork","work harder",10.395,"(10,11]"
"6023","overact","go too far in acting",9.72,"(9,10]"
"6024","overcharge","charge too much",9.555,"(9,10]"
"6025","overcrowd","crowd too much",8.71,"(8,9]"
"6026","overdose","too much medicine",10.37,"(10,11]"
"6027","overdressed","dressed too well",9.34,"(9,10]"
"6028","overdue","not on time",8.39,"(8,9]"
"6029","overflow","to flood",7.72,"(7,8]"
"6030","overhaul","examine for repairs",10.15,"(10,11]"
"6031","overhear","hear without intending",8.685,"(8,9]"
"6032","overlap","to extend over",8.9624,"(8,9]"
"6033","overpass","a bridge over a street",9,"(8,9]"
"6034","overpay","pay too much money",9.34,"(9,10]"
"6035","overpayment","giving too much money",11.055,"(11,12]"
"6036","overshoes","waterproof shoe covers",9,"(8,9]"
"6037","overstuffed","packed too full",9,"(8,9]"
"6038","owing","not yet paid",9,"(8,9]"
"6039","ox","a steer",7.43261302083333,"(7,8]"
"6040","oxen","plural of ox",7.43261302083333,"(7,8]"
"6041","oyster","shell fish",8.92298434343434,"(8,9]"
